TRPV4,HTM,Down,18083,Triple Negative Breast Cancer,Carcinoma,SUM149PT,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,31709178
TRPV6,HTM,Up,14006,Colon Cancer,NA,Primary,NA,FACs for CSC marker followed by Transcriptomics,0.12,0.0011,20530554
TRRAP,HTM,Up,12347,Colon Cancer,NA,Primary,NA,SFA followed by Proteomics,0.16,0.0011,21788403
TSC2,HTM,Down,12363,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,34059086
TSC22D1,HTM,Up,16826,Breast Cancer,NA,Primary,NA,FACs for CSC marker followed by Transcriptomics,0.12,0.0011,28588211
TSC22D3,HTM,Down,3051,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0011,34680485
TSC22D4,HTM,Down,21696,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0011,24098529
TSGA10IP,HTM,Up,26555,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0011,24098529
TSHR,HTM,Down,12373,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H292,NA,SFA followed by Transcriptomics,0.04,0.0011,34059086
TSHZ2,HTM,Up,13010,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TSHZ2,HTM,Down,13010,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0021,31501409
TSKU,HTM,Up,28850,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TSKU,HTM,Down,28850,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0021,34680485
TSLP,HTM,Up,30743,Dukes Type C Colon Cancer,Adenocarcinoma,SW620,NA,FACs for CSC marker and CFA followed by Transcriptomics,0.04,0.0011,22954703
TSPAN1,HTM,Down,20657,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0032,25881239
TSPAN1,HTM,Down,20657,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0032,25881239
TSPAN1,HTM,Down,20657,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0032,31709178
TSPAN1,HTM,Up,20657,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0032,34680485
TSPAN10,HTM,Up,29942,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TSPAN10,HTM,Up,29942,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TSPAN10,HTM,Up,29942,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TSPAN12,HTM,Up,21641,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0011,31501409
TSPAN14,HTM,Down,23303,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TSPAN15,HTM,Up,23298,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TSPAN15,HTM,Down,23298,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0021,34680485
TSPAN2,HTM,Up,20659,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0011,34680485
TSPAN3,HTM,Up,17752,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0021,34680485
TSPAN3,HTM,Down,17752,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0021,31501409
TSPAN33,HTM,Down,28743,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0011,24098529
TSPAN5,HTM,Down,17753,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TSPAN5,HTM,Down,17753,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TSPAN5,HTM,Down,17753,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TSPAN5,HTM,Down,17753,Triple Negative Breast Cancer,Carcinoma,SUM149PT,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0021,31709178
TSPAN6,HTM,Down,11858,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,34059086
TSPAN6,HTM,Up,11858,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TSPAN7,HTM,Up,11854,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TSPAN8,HTM,Up,11855,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0032,25881239
TSPAN8,HTM,Down,11855,Pancreatic Cancer,Ductal Adenocarcinoma,PC1J,NA,SFA followed by Proteomics,0.08,0.0032,34168259
TSPEAR,HTM,Up,1268,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0011,34680485
TSPEAR-AS1,HTM,Up,1271,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0011,34680485
TSPEAR-AS2,HTM,Up,16428,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0011,34680485
TSPO,HTM,Up,1158,Pancreatic Cancer,Ductal Adenocarcinoma,PC1J,NA,SFA followed by Proteomics,0.08,0.0011,34168259
TSPOAP1,HTM,Down,16831,Triple Negative Breast Cancer,Carcinoma,SUM149PT,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,31709178
TSPYL1,HTM,Down,12382,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H292,NA,SFA followed by Transcriptomics,0.04,0.0011,34059086
TSPYL2,HTM,Up,24358,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0021,34680485
TSPYL2,HTM,Up,24358,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0021,31501409
TSPYL5,HTM,Up,29367,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.28,0.0032,25881239
TSPYL5,HTM,Up,29367,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0032,25881239
TSPYL5,HTM,Down,29367,Triple Negative Breast Cancer,Carcinoma,SUM149PT,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0032,31709178
TST,HTM,Up,12388,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0032,32503348
TST,HTM,Up,12388,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0032,32503348
TST,HTM,Up,12388,Pancreatic Cancer,Carcinoma,MIA-PaCa-3,NA,SFA followed by Proteomics,0.08,0.0032,34168259
TST,HTM,Down,12388,Pancreatic Cancer,Ductal Adenocarcinoma,PC1J,NA,SFA followed by Proteomics,0.08,0.0032,34168259
TST,HTM,Up,12388,Colon Cancer,NA,Primary,NA,SFA followed by Proteomics,0.16,0.0032,21788403
TSTD1,HTM,Down,35410,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TSTD1,HTM,Down,35410,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TSTD1,HTM,Down,35410,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0021,31709178
TTBK2,HTM,Down,19141,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TTBK2,HTM,Down,19141,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TTC12,HTM,Up,23700,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTC12,HTM,Up,23700,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTC12,HTM,Up,23700,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTC17,HTM,Up,25596,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0011,31501409
TTC22,HTM,Down,26067,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,31709178
TTC27,HTM,Up,25986,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTC27,HTM,Up,25986,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTC27,HTM,Up,25986,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTC28,HTM,Up,29179,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,31709178
TTC3,HTM,Up,12393,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTC3,HTM,Up,12393,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTC3,HTM,Up,12393,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTC30A,HTM,Down,25853,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0011,24098529
TTC39A,HTM,Down,18657,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,31709178
TTC39B,HTM,Down,23704,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TTC39B,HTM,Down,23704,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0021,31709178
TTC39C,HTM,Down,26595,Hepatic Cancer,Carcinoma,Hep3B,NA,SFA followed by Transcriptomics,0.04,0.0032,26259570
TTC39C,HTM,Down,26595,Hepatic Cancer,Carcinoma,Huh7,NA,SFA followed by Transcriptomics,0.04,0.0032,26259570
TTC39C,HTM,Up,26595,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0032,34680485
TTC39C,HTM,Down,26595,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0032,31501409
TTC9,HTM,Down,20267,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,31709178
TTC9B,HTM,Down,26395,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H292,NA,SFA followed by Transcriptomics,0.04,0.0011,34059086
TTLL1,HTM,Up,1312,Pancreatic Cancer,Ductal Adenocarcinoma,MIA-PaCa-44,NA,SFA followed by Proteomics,0.08,0.0011,34168259
TTLL12,HTM,Up,28974,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
TTLL12,HTM,Up,28974,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
TTLL12,HTM,Up,28974,Colon Cancer,NA,Primary,NA,SFA followed by Proteomics,0.16,0.0021,21788403
TTLL3,HTM,Up,24483,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTLL3,HTM,Up,24483,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTLL3,HTM,Up,24483,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TTLL7,HTM,Down,26242,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TTN,HTM,Up,12403,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0021,31709178
TTN,HTM,Up,12403,Colon Cancer,NA,Primary,NA,SFA followed by Proteomics,0.16,0.0021,21788403
TTR,HTM,Up,12405,Colon Cancer,Adenocarcinoma,HT-29,NA,FACs for CSC marker and SP assay followed by Transcriptomics,0.04,0.0011,17932721
TTYH2,HTM,Up,13877,Pancreatic Cancer,Carcinoma,PK59,NA,SFA followed by Transcriptomics,0.04,0.0011,34414448
TUB,HTM,Up,12406,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,31709178
TUBA1A,HTM,Up,20766,Colon Cancer,Adenocarcinoma,CACO-2,NA,FACs for CSC marker followed by Proteomics,0.08,0.0032,22623141
TUBA1A,HTM,Up,20766,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0032,31709178
TUBA1A,HTM,Down,20766,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0032,32503348
TUBA1A,HTM,Down,20766,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0032,32503348
TUBA1B,HTM,Down,18809,Luminal B Breast Cancer,Ductal Carcinoma,BT-474,NA,SFA followed by Transcriptomics,0.04,0.0042,19353633
TUBA1B,HTM,Down,18809,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0042,32503348
TUBA1B,HTM,Down,18809,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0042,32503348
TUBA1B,HTM,Down,18809,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0042,19353633
TUBA1B,HTM,Up,18809,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0042,31501409
TUBA1B,HTM,Up,18809,Pancreatic Cancer,Ductal Adenocarcinoma,MIA-PaCa-44,NA,SFA followed by Proteomics,0.08,0.0042,34168259
TUBA1B,HTM,Down,18809,Luminal A Breast Cancer,Ductal Carcinoma,T47D,NA,SFA followed by Transcriptomics,0.04,0.0042,19353633
TUBA1C,HTM,Down,20768,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
TUBA1C,HTM,Down,20768,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
TUBA1C,HTM,Up,20768,Pancreatic Cancer,Ductal Adenocarcinoma,PC1J,NA,SFA followed by Proteomics,0.08,0.0021,34168259
TUBA4A,HTM,Down,12407,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TUBA4A,HTM,Down,12407,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TUBA4A,HTM,Up,12407,Pancreatic Cancer,Ductal Adenocarcinoma,PC1J,NA,SFA followed by Proteomics,0.08,0.0021,34168259
TUBB,HTM,Down,20778,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0032,32503348
TUBB,HTM,Down,20778,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0032,32503348
TUBB,HTM,Up,20778,Pancreatic Cancer,Ductal Adenocarcinoma,MIA-PaCa-44,NA,SFA followed by Proteomics,0.08,0.0032,34168259
TUBB2A,HTM,Down,12412,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TUBB2B,HTM,Down,30829,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TUBB2B,HTM,Up,30829,Colon Cancer,NA,Primary,NA,FACs for CSC marker followed by Proteomics,0.16,0.0021,28881576
TUBB3,HTM,Up,20772,Pancreatic Cancer,Adenocarcinoma,Capan-1,NA,SFA followed by Proteomics,0.08,0.0011,34794402
TUBB3,HTM,Up,20772,Pancreatic Cancer,Adenocarcinoma,HPAC,NA,SFA followed by Proteomics,0.08,0.0011,34794402
TUBB4A,HTM,Up,20774,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TUBB4A,HTM,Up,20774,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TUBB4B,HTM,Up,20771,Colon Cancer,Adenocarcinoma,CACO-2,NA,FACs for CSC marker followed by Proteomics,0.08,0.0021,22623141
TUBB4B,HTM,Down,20771,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
TUBB4B,HTM,Down,20771,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
TUBB6,HTM,Down,20776,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TUBB6,HTM,Down,20776,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
TUBB6,HTM,Down,20776,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0021,34680485
TUBB8,HTM,Down,20773,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0011,32503348
TUBB8,HTM,Down,20773,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0011,32503348
TUBD1,HTM,Up,16811,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TUBD1,HTM,Up,16811,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TUBG2,HTM,Up,12419,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0011,34680485
TUBGCP4,HTM,Down,16691,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TUBGCP6,HTM,Down,18127,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,34059086
TUBGCP6,HTM,Down,18127,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H292,NA,SFA followed by Transcriptomics,0.04,0.0011,34059086
TUFM,HTM,Up,12420,Colon Cancer,Adenocarcinoma,CACO-2,NA,FACs for CSC marker followed by Proteomics,0.08,0.0042,22623141
TUFM,HTM,Down,12420,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0042,32503348
TUFM,HTM,Down,12420,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0042,32503348
TUFM,HTM,Up,12420,Pancreatic Cancer,Carcinoma,MIA-PaCa-2,NA,SFA followed by Proteomics,0.08,0.0042,34168259
TUFM,HTM,Up,12420,Pancreatic Cancer,Carcinoma,MIA-PaCa-3,NA,SFA followed by Proteomics,0.08,0.0042,34168259
TUFM,HTM,Down,12420,Pancreatic Cancer,Carcinoma,PANC-1,NA,SFA followed by Proteomics,0.08,0.0042,27746256
TUNAR,HTM,Up,44088,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0011,34680485
TUSC3,HTM,Up,30242,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0011,34680485
TUT4,HTM,Up,28981,Pancreatic Cancer,Carcinoma,PK59,NA,SFA followed by Transcriptomics,0.04,0.0011,34414448
TUT7,HTM,Up,25817,Luminal B Breast Cancer,Ductal Carcinoma,BT-474,NA,SFA followed by Transcriptomics,0.04,0.0011,19353633
TUT7,HTM,Up,25817,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0011,19353633
TUT7,HTM,Up,25817,Luminal A Breast Cancer,Ductal Carcinoma,T47D,NA,SFA followed by Transcriptomics,0.04,0.0011,19353633
TVP23B,HTM,Up,20399,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0011,31501409
TWIST1,HTM,Up,12428,Small Cell Lung Cancer,Carcinoma,H69,NA,SFA and FACs for CSC marker followed by Transcriptomics,0.04,0.0191,34228218
TWIST1,HTM,Up,12428,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0191,31709178
TWIST1,HTM,Up,12428,Breast Cancer,NA,Primary,NA,FACs for CSC marker followed by Transcriptomics,0.28,0.0191,28588211
TWIST1,HTM,Up,12428,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0191,24098529
TXK,HTM,Up,12434,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0011,24098529
TXLNB,HTM,Up,21617,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0011,34680485
TXN,HTM,Down,12435,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
TXN,HTM,Down,12435,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
TXN,HTM,Up,12435,Pancreatic Cancer,Carcinoma,PANC-1,NA,SFA followed by Proteomics,0.08,0.0021,27746256
TXNDC16,HTM,Up,19965,Luminal B Breast Cancer,Ductal Carcinoma,BT-474,NA,SFA followed by Transcriptomics,0.04,0.0032,19353633
TXNDC16,HTM,Up,19965,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0032,25881239
TXNDC16,HTM,Up,19965,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
TXNDC16,HTM,Up,19965,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
TXNDC16,HTM,Up,19965,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0032,19353633
TXNDC16,HTM,Up,19965,Luminal A Breast Cancer,Ductal Carcinoma,T47D,NA,SFA followed by Transcriptomics,0.04,0.0032,19353633
TXNDC16,HTM,Up,19965,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
TXNDC17,HTM,Down,28218,Pancreatic Cancer,Ductal Adenocarcinoma,PC1J,NA,SFA followed by Proteomics,0.08,0.0011,34168259
TXNDC9,HTM,Down,24110,Hepatic Cancer,Carcinoma,Hep3B,NA,SFA followed by Transcriptomics,0.04,0.0021,26259570
TXNDC9,HTM,Up,24110,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
TXNDC9,HTM,Down,24110,Hepatic Cancer,Carcinoma,Huh7,NA,SFA followed by Transcriptomics,0.04,0.0021,26259570
TXNDC9,HTM,Up,24110,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
TXNDC9,HTM,Up,24110,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
TXNIP,HTM,Up,16952,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA and FACs for CSC marker followed by Transcriptomics,0.04,0.0011,35229723
TXNRD1,HTM,Up,12437,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TXNRD1,HTM,Up,12437,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TXNRD1,HTM,Up,12437,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
TYSND1,HTM,Up,28531,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TYSND1,HTM,Up,28531,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TYSND1,HTM,Up,28531,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
TYW5,HTM,Down,26754,Breast Cancer,Carcinoma,BrCa-Mz-01,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,19190339
TYW5,HTM,Down,26754,Triple Negative Breast Cancer,Adenocarcinoma,MDA-MB-231,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,19190339
TYW5,HTM,Down,26754,Triple Negative Breast Cancer,Carcinoma,MDA-MB-453,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,19190339
TYW5,HTM,Down,26754,Breast Cancer,Carcinoma,SKBR7,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,19190339
TYW5,HTM,Down,26754,Triple Negative Breast Cancer,Carcinoma,SUM159,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,19190339
U2AF1L4,HTM,Up,23020,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
U2AF2,HTM,Down,23156,Pancreatic Cancer,Ductal Adenocarcinoma,PC1J,NA,SFA followed by Proteomics,0.08,0.0021,34168259
