"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","Flow"
"HALLMARK_INTERFERON_ALPHA_RESPONSE21","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",88,-0.397254418190677,-1.43411177468032,0.0317294956940442,0.054706027058697,0.0207307049906641,703,"tags=15%, list=6%, signal=14%","CD47/PSME2/IFITM3/PSMB9/ISG20/PSMA3/LPAR6/DDX60/ISG15/IFIT2/PSME1/OASL/LY6E","P2: C5->G2"
"HALLMARK_XENOBIOTIC_METABOLISM21","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",144,-0.343780316760206,-1.34574150260207,0.0331006037923292,0.0551676729872154,0.0209056445004185,1551,"tags=24%, list=13%, signal=21%","DHRS7/GSS/PTGES/EPHA2/FABP1/GCH1/ADH5/CAT/TMBIM6/FBP1/MAOA/PMM1/IDH1/NQO1/PTGR1/NMT1/SLC6A6/FBLN1/DDAH2/COMT/DCXR/CBR1/HSD17B2/ASL/ARPP19/ACP1/CA2/TMEM97/BLVRB/ECH1/DDT/AKR1C3/IGFBP4/SERTAD1/MT2A","P2: C5->G2"
"HALLMARK_ANDROGEN_RESPONSE21","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE",87,0.399700874109664,1.38242804547482,0.0379688263498312,0.0612400424997278,0.0232067529472653,1619,"tags=24%, list=13%, signal=21%","PA2G4/TSC22D1/ITGAV/SGK1/ACTN1/PMEPA1/B4GALT1/TNFAIP8/B2M/AKAP12/SPCS3/MAF/ABHD2/PGM3/LMAN1/TMEM50A/ELL2/HPGD/ADRM1/CCND1/MERTK","P2: C5->G2"
"HALLMARK_MYC_TARGETS_V221","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",55,0.432004386563214,1.38585792961691,0.0491525423728814,0.0768008474576271,0.0291034790365745,3096,"tags=38%, list=25%, signal=29%","PA2G4/CDK4/HSPD1/NOP2/DUSP2/MPHOSPH10/MRTO4/TCOF1/MYBBP1A/SRM/PPAN/NOP16/IMP4/NOLC1/SLC29A2/UNG/MAP3K6/PPRC1/GNL3/NIP7/RCL1","P2: C5->G2"
"HALLMARK_MYOGENESIS21","HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",109,0.367860245072452,1.31149569027494,0.0608108108108108,0.0921375921375921,0.0349152980731928,920,"tags=19%, list=8%, signal=18%","ERBB3/HSPB8/TPM2/COL6A2/KIFC3/IGFBP3/AGRN/PDLIM7/CLU/ITGB1/GSN/SYNGR2/MYL6B/PLXNB2/GPX3/GADD45B/MYH9/FLII/MYO1C/EIF4A2/APP","P2: C5->G2"
"HALLMARK_UV_RESPONSE_DN21","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN",111,0.36554752096158,1.30655131263155,0.0645161290322581,0.094876660341556,0.0359532607610107,918,"tags=17%, list=8%, signal=16%","F3/RND3/CITED2/ATP2C1/SYNE1/TFPI/HAS2/FHL2/NOTCH2/ATP2B4/SMAD3/TGFBR2/IRS1/MAP1B/ERBB2/DLG1/NFKB1/TJP1/SLC7A1","P2: C5->G2"
"HALLMARK_PROTEIN_SECRETION21","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION",92,0.372643649416851,1.29072537436776,0.070446735395189,0.100638193421699,0.0381365785598016,2051,"tags=28%, list=17%, signal=24%","DST/TSPAN8/CTSC/GNAS/IGF2R/ATP6V1H/STX16/LAMP2/GOLGA4/SNAP23/RAB22A/STX7/LMAN1/ARF1/SEC31A/EGFR/GOSR2/ABCA1/CLTA/ADAM10/KRT18/MAPK1/CLTC/USO1/SEC22B/GBF1","P2: C5->G2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE21","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",147,-0.317881412373718,-1.25205297341579,0.075609756097561,0.105013550135501,0.0397946084724005,669,"tags=11%, list=5%, signal=10%","IFIT1/PSME2/IFITM3/PSMB9/ISG20/PSMA3/PSMB2/PTPN2/DDX60/ISG15/IFIT2/PSME1/OASL/CCL5/LY6E/MT2A","P2: C5->G2"
"HALLMARK_ANGIOGENESIS21","HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",21,-0.542847150299059,-1.44516600081083,0.0850316956671696,0.114907696847526,0.0435439693316943,213,"tags=24%, list=2%, signal=23%","JAG2/LUM/PDGFA/VEGFA/S100A4","P2: C5->G2"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS21","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",62,-0.371503953512809,-1.25037791778216,0.133971291866029,0.176278015613196,0.0668000901271057,1673,"tags=29%, list=14%, signal=25%","EBP/HMGCS1/ATF5/ACAT2/MVK/HMGCR/S100A11/LGMN/PPARG/FDFT1/TM7SF2/LGALS3/TMEM97/SQLE/ETHE1/FDPS/CD9/ECH1","P2: C5->G2"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY21","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",41,-0.398115745252678,-1.22406592075912,0.195348837209302,0.250447227191413,0.0949063176725355,1715,"tags=39%, list=14%, signal=34%","MGST1/NDUFS2/CDKN2D/GPX4/TXN/CAT/PRDX1/TXNRD2/SCAF4/NQO1/NDUFB4/NDUFA6/PRDX4/LAMTOR5/PRDX2/SOD1","P2: C5->G2"
"HALLMARK_HEME_METABOLISM21","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM",150,-0.279599807750601,-1.10575258346529,0.219753086419753,0.274691358024691,0.104093567251462,1578,"tags=17%, list=13%, signal=15%","RAD23A/SLC30A1/USP15/CIR1/BLVRA/CAT/DCAF11/GLRX5/TCEA1/MXI1/BNIP3L/CCND3/PGLS/UCP2/ISCA1/DCUN1D1/KLF3/RBM38/HTATIP2/TFDP2/CA2/SLC2A1/BCAM/BLVRB/PRDX2/MGST3","P2: C5->G2"
"HALLMARK_BILE_ACID_METABOLISM21","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM",70,-0.332583379032592,-1.14509413600903,0.240875912408759,0.293751112693609,0.111316211125999,1610,"tags=19%, list=13%, signal=16%","PXMP2/FDXR/RBP1/CAT/ABCD1/ISOC1/PHYH/IDH1/SLC29A1/LONP2/SOD1/IDH2/PRDX5","P2: C5->G2"
"HALLMARK_TGF_BETA_SIGNALING21","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING",46,0.364600840234445,1.12035653418053,0.273996509598604,0.326186320950719,0.12360744793922,1361,"tags=28%, list=11%, signal=25%","SPTBN1/CDH1/PMEPA1/ID2/THBS1/FURIN/BMP2/SMAD3/TJP1/SLC20A1/CTNNB1/FKBP1A/SMURF1","P2: C5->G2"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE21","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",97,0.302407845839591,1.06017443576564,0.363025210084034,0.420298879202989,0.159271154224291,2628,"tags=40%, list=22%, signal=32%","IGFBP1/NABP1/HYOU1/ARFGAP1/SPCS3/IMP3/EIF2AK3/HSPA9/MTHFD2/XPOT/DNAJA4/EIF4A2/EDEM1/ERN1/EIF4A1/SERP1/SEC31A/EEF2/GOSR2/NFYA/SHC1/YIF1A/PREB/TSPYL2/DKC1/SSR1/EIF4G1/WFS1/EIF4E/DCTN1/WIPI1/ZBTB17/NOLC1/GEMIN4/TATDN2/DNAJC3/EXOSC10/CALR/ALDH18A1","P2: C5->G2"
"HALLMARK_PANCREAS_BETA_CELLS21","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",19,-0.408101811174082,-1.06369316657316,0.36986301369863,0.420298879202989,0.159271154224291,1494,"tags=21%, list=12%, signal=18%","SPCS1/SEC11A/SRP9/SRP14","P2: C5->G2"
"HALLMARK_KRAS_SIGNALING_DN21","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN",70,-0.29764182293962,-1.02478935378727,0.399026763990268,0.443363071100297,0.168011269048534,1134,"tags=27%, list=9%, signal=25%","SNN/PRODH/MAGIX/BARD1/LFNG/ADRA2C/GAMT/FGGY/PDK2/TNNI3/GPRC5C/LYPD3/TCF7L1/GTF3C5/PLAG1/DLK2/KRT5/IGFBP2/TFF2","P2: C5->G2"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING21","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING",32,0.35549892438243,1.00683405613417,0.441696113074205,0.480104470732831,0.181934325751389,1129,"tags=19%, list=9%, signal=17%","DKK1/AXIN1/JAG1/ADAM17/GNAI1/CTNNB1","P2: C5->G2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY21","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",163,0.257377920540252,0.973668535434392,0.504854368932039,0.536966055457716,0.203481873647134,1962,"tags=25%, list=16%, signal=21%","HSPB8/KLK10/CD44/LAD1/MLPH/B4GALT1/FHL2/PRSS23/FLNB/MAST4/FAM102A/TPBG/ISG20L2/SLC16A1/ABHD2/FOXC1/CANT1/TUBB2B/AFF1/DYNLT3/IL6ST/MED24/WWC1/MYBBP1A/NAV2/SULT2B1/ADD3/CCND1/ESRP2/UGCG/KRT18/RHOD/PMAIP1/ABLIM1/AREG/WFS1/ELOVL5/SLC19A2/SLC37A1/ABAT/RAB17","P2: C5->G2"
"HALLMARK_NOTCH_SIGNALING21","HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING",26,-0.340819581814289,-0.954920032741526,0.525114155251142,0.536966055457716,0.203481873647134,915,"tags=38%, list=8%, signal=36%","PRKCA/TCF7L2/APH1A/LFNG/CUL1/SKP1/SAP30/KAT2A/PSENEN/HES1","P2: C5->G2"
"HALLMARK_UV_RESPONSE_UP21","HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP",117,0.270851518292625,0.970645881131802,0.526226734348562,0.536966055457716,0.203481873647134,1176,"tags=15%, list=10%, signal=14%","GLS/CDKN2B/GAL/CXCL2/STK25/RPN1/MMP14/STARD3/FURIN/BMP2/SIGMAR1/C4BPB/GPX3/BSG/DGAT1/GRINA/IL6ST/SOD2","P2: C5->G2"
"HALLMARK_HEDGEHOG_SIGNALING21","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING",21,-0.260625120388971,-0.693835387614859,0.918604651162791,0.918604651162791,0.348102815177479,73,"tags=29%, list=1%, signal=28%","PTCH1/TLE1/TLE3/ACHE/NRP2/VEGFA","P2: C5->G2"
"HALLMARK_INTERFERON_ALPHA_RESPONSE22","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",88,0.749426989606628,2.52997835439338,1e-10,1.66666666666667e-09,9.82456140350877e-10,1010,"tags=42%, list=8%, signal=39%","IFIT2/IFIT3/IFIH1/ISG15/SAMD9/IFI44/TRIM26/PARP14/OASL/STAT2/RSAD2/OAS1/PLSCR1/B2M/USP18/RTP4/MX1/DDX60/CASP8/PARP9/CXCL10/CD74/RIPK2/TAP1/ISG20/NMI/ADAR/TRIM14/CXCL11/TXNIP/OGFR/LAP3/HERC6/SAMD9L/IRF7/DHX58/CMPK2","P2: C5->G5"
"HALLMARK_INTERFERON_GAMMA_RESPONSE22","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",147,0.69714291086525,2.50766223485733,1e-10,1.66666666666667e-09,9.82456140350877e-10,1010,"tags=40%, list=8%, signal=37%","IFIT2/IFIT3/IFIH1/ZNFX1/APOL6/IFIT1/ISG15/IFI44/TRIM26/PARP14/OAS3/OASL/STAT2/RSAD2/OAS2/PLSCR1/RNF213/B2M/NAMPT/STAT1/HLA-A/USP18/PELI1/RTP4/MX1/HLA-B/DDX58/SOD2/DDX60/CASP8/MTHFD2/XAF1/SOCS1/PIM1/ZBP1/CXCL10/CD74/RIPK2/TAP1/NCOA3/ISG20/PTPN2/PTGS2/NMI/ADAR/TRIM14/PML/CXCL11/TXNIP/OGFR/LAP3/HERC6/MX2/SAMD9L/IRF7/RBCK1/DHX58/PSMB10/CMPK2","P2: C5->G5"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB22","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB",123,0.649899057600982,2.29176525358885,1e-10,1.66666666666667e-09,9.82456140350877e-10,1456,"tags=44%, list=12%, signal=39%","IFIT2/IFIH1/PLAUR/NR4A2/PTGER4/MXD1/EDN1/TGIF1/ID2/NAMPT/BIRC3/RCAN1/IL18/CXCL2/CCL20/DDX58/FUT4/SOD2/DUSP2/CCND1/F3/IL23A/LIF/CXCL10/ETS2/JAG1/BMP2/TNFAIP8/RIPK2/B4GALT5/TAP1/ZBTB10/G0S2/PTGS2/DUSP5/IRS2/DUSP4/PLK2/SGK1/CXCL11/IL6ST/MAP3K8/HBEGF/LDLR/IL7R/SERPINB2/NFKB1/SMAD3/CFLAR/BTG3/SERPINB8/PANX1/RNF19B/CLCF1","P2: C5->G5"
"HALLMARK_HYPOXIA22","HALLMARK_HYPOXIA","HALLMARK_HYPOXIA",132,-0.56222014275059,-2.12309789408916,6.04935529200503e-09,7.56169411500629e-08,4.45741968884581e-08,1153,"tags=33%, list=9%, signal=30%","FOXO3/SLC25A1/JMJD6/PFKL/ENO2/P4HA2/NAGK/KDELR3/PGF/PDGFB/HDLBP/PLIN2/ANKZF1/GPI/KLHL24/ANXA2/RBPJ/WSB1/BNIP3L/PLAC8/CCNG2/TGM2/AKAP12/EFNA1/CP/CDKN1C/P4HA1/FAM162A/VEGFA/SLC2A1/PRDX5/PGK1/GAPDH/ALDOA/TPI1/ENO1/MT1E/LDHA/CAV1/NDRG1/DDIT4/S100A4/MT2A","P2: C5->G5"
"HALLMARK_INFLAMMATORY_RESPONSE22","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",108,0.578364233815503,2.00305166667598,2.10292655777588e-06,2.10292655777588e-05,1.23961986563631e-05,987,"tags=27%, list=8%, signal=25%","PLAUR/CD55/PTGER4/TNFSF15/MXD1/EDN1/EREG/AHR/NAMPT/IL18/RTP4/PCDH7/CCL20/ADM/ITGB8/F3/LIF/CXCL10/RIPK2/ATP2C1/SGMS2/NMI/CXCL11/HBEGF/LDLR/ATP2A2/IRF7/FZD5/IL7R","P2: C5->G5"
"HALLMARK_KRAS_SIGNALING_UP22","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",127,0.542653995265519,1.91905073349948,3.99135035883744e-06,3.3261252990312e-05,1.96066333416576e-05,1430,"tags=26%, list=12%, signal=23%","PLAUR/SLPI/EREG/ID2/MALL/BIRC3/GALNT3/HDAC9/EMP1/CCL20/PRDM1/ANXA10/IGFBP3/LIF/CXCL10/SOX9/BMP2/CBR4/IL2RG/TSPAN13/G0S2/PTGS2/ITGA2/SPRY2/HBEGF/IL7R/TRIB2/ANGPTL4/PSMB8/ALDH1A2/RGS16/JUP/APOD","P2: C5->G5"
"HALLMARK_E2F_TARGETS22","HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",193,0.469765481031946,1.74513480984167,3.42861733354095e-05,0.000244901238110068,0.000144362835096461,2668,"tags=42%, list=22%, signal=34%","PA2G4/CDKN2A/CDK4/PAN2/CKS2/MTHFD2/MYBL2/UBE2T/RANBP1/NAA38/RPA3/POLE/DUT/TFRC/WEE1/AURKB/CDCA3/XPO1/RRM2/TACC3/MAD2L1/PCNA/NUP205/SMC4/MCM4/CDCA8/MCM2/NUP107/TIMELESS/ORC6/MCM5/TK1/TRIP13/HMMR/CBX5/NOP56/RAD51C/KIF2C/KIF4A/NOLC1/CDK1/GINS4/DSCC1/TUBG1/ING3/AURKA/MKI67/PLK1/PDS5B/ILF3/PRPS1/MELK/TMPO/CTCF/HMGB2/POLD1/GINS1/ATAD2/NME1/RPA1/CTPS1/MXD3/UBE2S/HELLS/SPC25/RAD51AP1/SLBP/LIG1/TOP2A/KIF18B/EXOSC8/LMNB1/UNG/BARD1/DLGAP5/DEPDC1/MLH1/BIRC5/PLK4/CDC25B/CHEK1/NCAPD2","P2: C5->G5"
"HALLMARK_ALLOGRAFT_REJECTION22","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION",88,0.551625115576632,1.86222223312397,7.81868187591028e-05,0.000488667617244392,0.000288056700691431,1974,"tags=36%, list=16%, signal=31%","CDKN2A/EREG/B2M/STAT1/HLA-A/IL18/HDAC9/BCL10/SOCS1/LIF/CD74/RIPK2/IL2RG/TAP1/GALNT1/IRF7/PSMB10/IFNGR1/ACHE/DEGS1/EIF3A/AKT1/TRAF2/PTPN6/LY75/IL1B/F2R/ACVR2A/CSK/NCK1/ABCE1/NME1","P2: C5->G5"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION22","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",175,-0.411317315611636,-1.62194051603727,0.000339165329269615,0.0017517713070077,0.00103262308623612,2628,"tags=43%, list=22%, signal=34%","OXA1L/NDUFA1/NDUFV1/SLC25A5/FH/COX11/BAX/PMPCA/NDUFB2/PHYH/PDP1/ATP6V1C1/SDHD/NDUFB4/UQCRC1/NDUFB1/NDUFA9/COX6A1/VDAC1/ISCU/CYC1/TIMM13/NDUFS8/TIMM10/SDHB/NDUFA8/UQCRC2/OPA1/COX4I1/ATP6AP1/ATP6V1F/ALDH6A1/UQCRB/TIMM9/MRPS15/UQCR10/NDUFS6/NDUFB7/ATP6V0E1/NDUFA6/ECI1/ECHS1/NDUFC1/ACADM/DECR1/MDH1/GPX4/MPC1/COX7C/COX6C/SUCLG1/HSD17B10/GPI/SURF1/VDAC3/NDUFA5/SDHC/SLC25A3/CYB5R3/ACAA2/NDUFS2/MRPS22/ISCA1/HADHA/NDUFA4/ETFB/NDUFS4/ECH1/COX7A2L/ACAA1/PHB2/IDH2/SLC25A6/MGST3/LDHA","P2: C5->G5"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION22","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",125,-0.451849918244914,-1.68477675154417,0.00035035426140154,0.0017517713070077,0.00103262308623612,1002,"tags=23%, list=8%, signal=22%","FERMT2/MEST/ENO2/FSTL3/LAMC2/FBLN1/CAPG/ITGB1/COL5A2/TPM1/PDLIM4/AREG/TNFRSF12A/MYL9/SNAI2/TGFB1/PLOD2/TGM2/COL6A2/MMP2/LUM/CALD1/VEGFA/EMP3/IGFBP4/IGFBP2/LGALS1/TAGLN/VIM","P2: C5->G5"
"HALLMARK_FATTY_ACID_METABOLISM22","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",128,-0.431953779112861,-1.62205395796123,0.000741858500404431,0.00337208409274741,0.00198775483361953,1594,"tags=30%, list=13%, signal=27%","ACOT2/ADSL/MIF/SMS/UBE2L6/SUCLG2/HSDL2/NBN/BCKDHB/BLVRA/ECI2/ECI1/ACAT2/ECHS1/ERP29/ACADM/ENO2/HMGCL/DECR1/MDH1/CBR1/PCBD1/HSD17B4/GSTZ1/SUCLG1/HSD17B10/RDH11/MAOA/SDHC/ACAA2/APEX1/OSTC/S100A10/ECH1/ACAA1/PSME1/ALDOA/LDHA/LGALS1","P2: C5->G5"
"HALLMARK_GLYCOLYSIS22","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",166,-0.39675608047203,-1.54901124576587,0.00116557165107352,0.00485654854613969,0.00286280756404024,2454,"tags=36%, list=20%, signal=29%","SPAG4/GAL3ST1/CHPF/GOT1/HS2ST1/NOL3/GALK1/MET/PGAM1/G6PD/PDK3/SDC1/TPST1/EXT1/TGFBI/AGL/GPC1/XYLT2/MXI1/MIF/PSMC4/PFKP/NT5E/BPNT1/AK3/SLC37A4/TALDO1/BIK/ANG/PPIA/ENO2/P4HA2/KDELR3/NASP/MDH1/PPP2CB/HDLBP/ANKZF1/GALE/SDHC/SLC16A3/SOD1/PGLS/PKM/TFF3/ARPP19/FKBP4/AKR1A1/PLOD2/ALDH7A1/P4HA1/FAM162A/VEGFA/PGK1/ALDOA/TPI1/ENO1/EGLN3/LDHA/DDIT4","P2: C5->G5"
"HALLMARK_APOPTOSIS22","HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS",113,0.471806068118842,1.6370826756694,0.00162947266337118,0.00626720255142761,0.00369435097768364,1363,"tags=31%, list=11%, signal=28%","PMAIP1/ERBB3/BCL2L11/EREG/BIRC3/RETSAT/IL18/EMP1/DDIT3/SOD2/BCL10/BCL2L1/CCND1/CASP8/CASP2/NEDD9/BMP2/TAP1/WEE1/ISG20/TIMP3/CDK2/TXNIP/CTH/SPTAN1/SLC20A1/ANXA1/IFNGR1/CREBBP/CTNNB1/ERBB2/CFLAR/BTG3/APP/GPX3","P2: C5->G5"
"HALLMARK_MYC_TARGETS_V222","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",55,0.560072332772327,1.71999346186377,0.00198981558384615,0.00710648422802195,0.0041890854396761,2725,"tags=47%, list=22%, signal=37%","PA2G4/CDK4/DUSP2/HSPD1/NOP16/MCM4/MRTO4/MCM5/NIP7/WDR74/BYSL/NOP56/TCOF1/PPRC1/NOLC1/PLK1/PPAN/SORD/IMP4/SLC29A2/UNG/PUS1/WDR43/PLK4/NOP2/MYBBP1A","P2: C5->G5"
"HALLMARK_PEROXISOME22","HALLMARK_PEROXISOME","HALLMARK_PEROXISOME",90,-0.433117017566975,-1.53402080084693,0.00392886012404033,0.0130962004134678,0.00771986550688626,1072,"tags=24%, list=9%, signal=22%","ECI2/GSTK1/HMGCL/DHRS3/PABPC1/SCP2/CNBP/HSD17B4/CAT/ABCD1/ITGB1BP1/RDH11/SOD1/ECH1/ACAA1/FIS1/LONP2/IDH2/FDPS/CRABP2/TSPO/PRDX5","P2: C5->G5"
"HALLMARK_IL6_JAK_STAT3_SIGNALING22","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING",51,0.561655559085533,1.69944506005469,0.00604996272814341,0.0189061335254482,0.0111446681834221,1242,"tags=31%, list=10%, signal=28%","STAT2/TNFRSF21/STAT1/LTBR/SOCS1/PIM1/CXCL10/IL2RG/PTPN2/CXCL11/IL6ST/MAP3K8/IL13RA1/IFNGR1/IL17RA/TNFRSF1A","P2: C5->G5"
"HALLMARK_ADIPOGENESIS22","HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS",161,-0.352080670965721,-1.36421183096912,0.00915416697265645,0.0269240205078131,0.0158710015625003,1952,"tags=32%, list=16%, signal=27%","COX6A1/PIM3/COQ9/CYC1/PEMT/PHLDB1/QDPR/DHCR7/SDHB/DNAJC15/PGM1/TALDO1/PPARG/APOE/UQCR10/NDUFB7/CMPK1/SLC25A1/NKIRAS1/UCP2/SSPN/PFKL/ECHS1/SAMM50/ACADM/DECR1/PPM1B/SCP2/GPX4/CAT/PLIN2/SUCLG1/GHITM/NMT1/VEGFB/NDUFA5/SDHC/ACAA2/PDCD4/SOD1/DHRS7/DDT/SNCG/ITSN1/ETFB/CD151/RNF11/ECH1/DNAJB9/CCNG2/MGST3/ALDOA","P2: C5->G5"
"HALLMARK_MTORC1_SIGNALING22","HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING",179,-0.350265901589114,-1.38565989606922,0.0114598869364063,0.0318330192677952,0.0187647271473319,638,"tags=14%, list=5%, signal=13%","GPI/NMT1/RDH11/HMGCR/TM7SF2/PSMA4/TCEA1/COPS5/PLOD2/HSP90B1/PSMB5/RAB1A/P4HA1/INSIG1/SQLE/SLC2A1/CD9/PGK1/GAPDH/ALDOA/TPI1/ENO1/EGLN3/LDHA/DDIT4","P2: C5->G5"
"HALLMARK_IL2_STAT5_SIGNALING22","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",131,0.391162615213069,1.38674395029524,0.0229160115892436,0.0603052936559041,0.0355483836287435,1268,"tags=20%, list=10%, signal=18%","GABARAPL1/MXD1/TNFRSF21/PLSCR1/AHR/EMP1/BCL2L1/SOCS1/PIM1/LIF/CXCL10/BMP2/NCOA3/CDC6/ITGAV/CKAP4/SPRY4/PLEC/MAP3K8/SH3BGRL2/XBP1/IFNGR1/TWSG1/AHCY/AHNAK/RGS16","P2: C5->G5"
"HALLMARK_COMPLEMENT22","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",128,0.395944278716129,1.39732770090031,0.0245806381408699,0.0614515953521748,0.0362240983128609,1347,"tags=21%, list=11%, signal=19%","PLAUR/CD55/GCA/GATA3/PLSCR1/FN1/CTSC/CASP10/C4BPB/LRP1/F3/PIM1/DUSP5/ADAM9/KLK1/LAP3/DYRK2/TFPI2/ATOX1/IRF7/SERPINB2/MMP15/CTSV/VCPIP1/FDX1/HNF4A/PRSS3","P2: C5->G5"
"HALLMARK_MYOGENESIS22","HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",109,-0.378766841111052,-1.39463425245019,0.0388366147922947,0.0924681304578445,0.0545075295330452,1991,"tags=26%, list=16%, signal=22%","DMPK/AGL/SORBS3/MEF2A/SVIL/SLC6A8/OCEL1/MYH9/CFD/AKT2/ATP6AP1/SCD/SSPN/CNN3/CKB/PKIA/ITGB1/PICK1/GSN/TGFB1/WWTR1/COL6A2/FDPS/GABARAPL2/TNNT1/IGFBP7/TNNI2/TAGLN","P2: C5->G5"
"HALLMARK_HEME_METABOLISM22","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM",150,-0.331409771236613,-1.2787805311192,0.043954026936473,0.0998955157647113,0.0588857777139351,1823,"tags=24%, list=15%, signal=21%","ARL2BP/GMPS/RAD23A/SLC6A8/MXI1/GLRX5/DCAF11/RBM38/ADD1/ALDH6A1/EIF2AK1/FOXO3/BLVRA/UCP2/CTSB/CIR1/P4HA2/YPEL5/SLC25A37/TMEM9B/TFDP2/CAT/DCUN1D1/SLC30A1/LRP10/ISCA1/DAAM1/BLVRB/PGLS/TCEA1/TNRC6B/BNIP3L/BCAM/PRDX2/MGST3/SLC2A1","P2: C5->G5"
"HALLMARK_APICAL_SURFACE22","HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE",25,0.549249348569952,1.46497147108764,0.0651769087523277,0.141688932070278,0.0835218967993216,1790,"tags=36%, list=15%, signal=31%","PLAUR/GATA3/IL2RG/ADAM10/APP/B4GALT1/SULF2/LYPD3/DCBLD2","P2: C5->G5"
"HALLMARK_ANGIOGENESIS22","HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",21,-0.545266453973677,-1.45064664910194,0.0727650727650728,0.151593901593902,0.0893606156764052,729,"tags=29%, list=6%, signal=27%","LRPAP1/COL5A2/JAG2/LUM/VEGFA/S100A4","P2: C5->G5"
