baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
P4HA1	1262.4142373258	0.119963904285134	0.181968596049918	0.659256085331475	0.509731337093747	0.825964716345119
NUDT13	119.839818399544	0.341376217951605	0.192994034153975	1.76884337097824	0.0769200166790538	0.343047961062136
ECD	1376.15174692471	0.0234910182629908	0.122082623975542	0.192419015073734	0.847413998825171	0.958240592505427
FAM149B1	429.933957370983	0.101885687901906	0.133094388614824	0.765514526662453	0.443965219609514	0.781430314347266
DNAJC9	546.930068859917	-0.109458298931529	0.141480754687065	-0.773662108133613	0.4391306333095	0.777062537360214
MRPS16	2622.85656061465	0.0602178169351387	0.104321548801691	0.577232773351642	0.563782220408423	0.850687818952246
TTC18	15.6028206777017	-0.0974508158942702	0.5035987638183	-0.193508846517802	0.846560478474948	NA
ANXA7	2164.45977743308	0.412826310092983	0.10560165294083	3.90927886634783	9.25720514621491e-05	0.00242488230512587
MSS51	43.4793652172188	0.132692535490721	0.308768287048517	0.429747940629249	0.667379005968326	0.890227680018265
PPP3CB	757.116666368249	0.0120415458547404	0.117789428636007	0.102229427497702	0.918574570347181	0.978326272232768
USP54	940.345502609509	0.337029307139077	0.107450412885656	3.136603183626	0.00170917282650258	0.0248256287480405
MYOZ1	3.96930762914052	0.442893614670823	0.9519996403723	0.465224560901745	0.641770651847373	NA
SYNPO2L	3.69660674486093	-1.15275606780216	1.06246240474368	-1.08498527821346	0.277928175647508	NA
AGAP5	109.947611155897	-0.165261898724526	0.212974993662563	-0.775968558009991	0.437767550847975	0.776643771439063
SEC24C	7375.260984463	0.370019417812067	0.0980789986699901	3.77266716452811	0.000161511683383114	0.00380090828228262
FUT11	1332.81600891165	0.0251393889972435	0.109632759606786	0.229305447453932	0.818631519819501	0.948949971247442
CHCHD1	1087.71674845305	0.062772103462442	0.106191049499014	0.591124240306382	0.55443717920221	0.847491076102616
ZSWIM8	2624.51124921254	-0.103579051075297	0.120209947204865	-0.861651248367785	0.388879460545141	0.741781044029858
RP11-574K11.31	0.845412847956501	0.548597617623681	2.15156749261487	0.254975788352776	0.798741799409223	NA
NDST2	27.2375388562074	0.505066604854527	0.399266527781751	1.26498609252466	0.205876313357907	NA
CAMK2G	1764.52287114102	0.209991502059566	0.111317809543162	1.8864142487294	0.0592391539483754	0.294150428109388
PLAU	8446.17055276924	-0.48083673186933	0.295696539755655	-1.62611551784361	0.103925083504208	0.40033839210996
C10orf55	34.6023834620929	-0.595076030769814	0.34204139259452	-1.73977782705165	0.0818980373226016	NA
VCL	14491.6372475556	-0.134736570717594	0.115978734588733	-1.16173513356028	0.245343069836848	0.612516378167476
AP3M1	1865.26850536173	0.110680836819072	0.0943781027824021	1.17273852256024	0.240900678212171	0.606363872189625
ADK	918.151619924383	-0.00819689252990333	0.115204436878263	-0.0711508406448357	0.943277705682726	0.986200143017239
KAT6B	806.863077383883	-0.125196425419888	0.115516018339354	-1.08380142615456	0.278452852757018	0.650944286513802
DUPD1	0.673417228350942	-2.89654032057263	2.40898161195432	-1.20239204242941	0.229211670815307	NA
DUSP13	4.013665308923	-0.535097423554909	0.964531503757929	-0.554774438647266	0.579048953064731	NA
SAMD8	933.794407979698	-0.066974739701854	0.118205707162395	-0.566594805865353	0.57098950470866	0.853373965016998
VDAC2	4917.3823356428	-0.0469941475832613	0.0947666950743292	-0.495893072417498	0.619969854063457	0.872104528211759
COMTD1	239.92222943114	0.0322606298197961	0.151405904001153	0.213073790171025	0.831269407635631	0.952281407402255
ZNF503	170.221875509191	-0.028014820330674	0.20907032833724	-0.133997112615066	0.893404857644451	0.970136990615318
C10orf11	9.38708240612001	-0.366121707472913	0.66434814105934	-0.551099167507433	0.581565696081707	NA
KCNMA1	1975.73990579041	-0.00901297153085334	0.137967700054569	-0.0653266781086336	0.947913901648068	0.98777697422872
DLG5	2920.43990160491	0.610249355335601	0.126021120718343	4.84243713956099	1.2825621673548e-06	6.82217656964206e-05
AL391421.1	2.35873127189479	-0.909894766895393	1.27924482864462	-0.711274922924207	0.4769138881824	NA
POLR3A	1463.13308144817	0.0356633659572061	0.112604771206531	0.316712742942259	0.751461578730285	0.925710560015177
RPS24	8469.93370703596	-0.124720971128089	0.109340061018435	-1.14067039991006	0.254007108799868	0.62372023828197
ZMIZ1	1658.79532450543	-0.0465360320208611	0.138416377586683	-0.336203221267788	0.736717623935919	0.918747842975005
PPIF	1660.8163465789	-0.331312826403669	0.150154492479457	-2.2064796126496	0.0273504361653399	0.182791297125671
ZCCHC24	115.983507300727	-0.0954500802397192	0.209106043805495	-0.456467343088871	0.648053949132627	0.883840838509119
AL133481.1	0.830689080751408	-0.596536110784857	2.16068182673435	-0.276086975603651	0.782481264013707	NA
EIF5AL1	15.1483348689723	0.194103695203425	0.521039765161092	0.372531442285242	0.709497206323214	NA
SFTPA2	2.65460136501679	-0.79854542307146	1.26683567155374	-0.630346493237013	0.528467910248926	NA
SFTPA1	4.6698828008323	-0.0490019486972049	0.884762571532696	-0.0553842920958079	0.955832309720572	NA
NUTM2B	5.65168944646285	-0.368515639621636	0.812152242752681	-0.453751920172752	0.650007392660318	NA
NUTM2E	3.36860871629328	-0.344067925882452	1.07569433004516	-0.319856595198385	0.74907704264216	NA
SFTPD	3.20952192489732	-1.15252587351496	1.15071613307853	-1.00157270797237	0.316550007780502	NA
TMEM254	303.407156882325	-0.0599840681071351	0.137880414552012	-0.435044152587078	0.663530379332673	0.889003399097382
PLAC9	8.66351485348383	-0.508039897375782	0.704432255936089	-0.721204761841393	0.470783542460302	NA
ANXA11	3595.06431991635	0.0142708987643041	0.0982428765773729	0.14526140990044	0.884504481939552	0.967473493907403
AL359195.1	3.5020433911694	-1.04881172069908	1.04758516587928	-1.00117084019491	0.316744221471943	NA
MAT1A	6.83241963257862	-0.682577612172134	0.73662779210694	-0.926624842947876	0.354121351692301	NA
DYDC1	2.13660085413207	1.70749440260497	1.42070344534275	1.20186546193181	0.229415657780542	NA
DYDC2	4.14865198241775	-0.861792171054545	0.965321056539835	-0.892751862415199	0.371990070185998	NA
FAM213A	291.766670557082	0.0476437001121955	0.236148840080504	0.201752844078987	0.840109948346785	0.956173990062697
TSPAN14	629.2104517093	0.123598672937417	0.116253392720945	1.06318336217597	0.28769880601173	0.659854969724483
SH2D4B	6.71305880985737	-0.635812507925563	0.780966837049085	-0.814135092250532	0.415567564372114	NA
NRG3	6.99146622616085	-0.0321024163356394	0.751921148314023	-0.0426938601309729	0.965945574014457	NA
GHITM	5194.95299199935	0.121771292759695	0.0883673336371018	1.37801252734154	0.168199420397808	0.51548409582059
C10orf99	0.666710165374449	-0.0706632794897062	2.35139901184893	-0.0300515901952953	0.97602590870251	NA
CDHR1	8.56994382614836	-0.940203064853474	0.743837364181573	-1.26399010069622	0.206233580090191	NA
LRIT2	5.38998497034516	-0.411454826621933	0.925773837798482	-0.444444215015175	0.656721452406189	NA
LRIT1	3.86549609685809	-1.25256599595523	1.09078027337493	-1.14832109319297	0.250836034535631	NA
RGR	4.80023178548541	-0.956816432789196	0.896121716869884	-1.06773043748043	0.285642124438413	NA
CCSER2	726.31165628155	0.125999161852982	0.124295893904642	1.01370333238559	0.310724333495127	0.681919321945127
GRID1	35.7709633008119	-0.570357105074896	0.367321288065605	-1.55274720961184	0.120483538957075	0.433049288895702
WAPAL	2179.27237545495	0.138072094836946	0.0943535580693268	1.46334804603231	0.143372167110049	0.476511146907495
OPN4	4.3149508774011	-0.480692251309232	0.924373408435277	-0.520019558030037	0.603049943509187	NA
LDB3	18.0639332584255	-0.418972943176163	0.473532089440265	-0.884782578666224	0.376273907281594	NA
BMPR1A	967.460299782155	0.305739401631503	0.107777822695705	2.83675615246667	0.00455744043789588	0.0522535665955208
MMRN2	57.1326835068745	-0.211870570017063	0.285368581509944	-0.742445327709212	0.457817565027079	0.790399453821731
SNCG	74.8501290788269	0.0855784841176053	0.250724570350098	0.34132468149455	0.732859169216992	0.916992533310067
ADIRF	22.457731395957	-0.317215484354086	0.409153154456083	-0.775297662743878	0.438163790146301	NA
FAM25A	1.47005745024646	0.977981149049559	1.62232419410712	0.602827198535254	0.546623650974223	NA
GLUD1	2768.18294520187	-0.0227484729761544	0.0949101440910916	-0.239684316086605	0.810574994531325	0.946835627672463
FAM35A	748.651269558757	0.639633545016764	0.113222656781081	5.64934230658016	1.6106285510257e-08	1.41069263089462e-06
NUTM2A	8.28863830813868	-0.745236537213643	0.676492716663932	-1.10161797585747	0.270627790035822	NA
NUTM2D	13.3463916305476	-0.259357769100238	0.537609670516947	-0.482427648391905	0.629502184148676	NA
MINPP1	892.702989900246	0.098977208889455	0.105810553629278	0.935419062603485	0.349572376713515	0.712223079726684
PAPSS2	354.034372002629	-0.134782557672797	0.184677101456916	-0.729828206147371	0.465495201006645	0.796029594322726
ATAD1	1145.56628521977	-0.0709892269220798	0.119588585365063	-0.593612063437107	0.552771610630419	0.84704505291157
KLLN	25.7009316937469	-0.00680215857177196	0.41431882301871	-0.0164176913860966	0.986901165966227	NA
PTEN	1585.01431183688	-0.0326609696609404	0.100370176514533	-0.325405123265987	0.744874478529611	0.923704610518695
RNLS	55.2810863441079	-0.196570553399056	0.299953267513233	-0.65533726313011	0.512250634296348	0.827209107535928
LIPJ	6.1438014574451	-0.106543299515723	0.788209776816961	-0.135171248377531	0.892476478904217	NA
LIPF	3.77690982847187	-0.182657925783168	1.08651861496542	-0.168113020124355	0.866494366551625	NA
LIPK	3.65221867654139	-0.0328057698696663	1.0135282548221	-0.0323678888216338	0.974178670071608	NA
LIPN	2.6326750444935	-0.0281509773994454	1.16666038320725	-0.024129539156936	0.980749281338123	NA
LIPM	3.80700858384643	-0.669313117009602	1.0452050388269	-0.640365375353354	0.521935087682782	NA
ANKRD22	1.7004747925127	-0.0597817343823	1.63611768080581	-0.0365387741258664	0.970852762057431	NA
STAMBPL1	310.855311792209	-0.151630557342066	0.193075735846045	-0.785342377060645	0.432252855922899	0.772642860003967
ACTA2	5.78444478033371	-0.11422863562078	0.79908932035874	-0.142948519909513	0.886330838678697	NA
FAS	29.8540735489868	-0.396180265744611	0.368842084071916	-1.07411893288013	0.282769379964815	NA
CH25H	1.48757610626429	0.276972669342553	1.60070044676112	0.173032168450369	0.862626142212959	NA
LIPA	1176.16654948712	-0.0146005074866944	0.134249954950511	-0.108756144403003	0.913395909111833	0.976760291193789
IFIT2	126.31528539827	-0.728573937947136	0.205936620784539	-3.53785516714584	0.000403391260839299	0.00777997483032615
IFIT3	71.2016273158919	-0.766566688123858	0.277077988579487	-2.7666098344869	0.00566425007852531	0.0624837586787323
IFIT1B	1.15780333651487	0.349680209172079	1.86838735001799	0.187156163933947	0.851538193589055	NA
IFIT1	199.243039208611	0.0396568971913312	0.208595601773393	0.19011377447168	0.849219976459489	0.958488858228523
IFIT5	248.853110974458	-0.308073554540421	0.159183964671086	-1.93533032788182	0.0529497729835133	0.275627166060934
SLC16A12	4.69803050326706	-1.12847133591517	0.912759884687963	-1.23632880327662	0.216336368796521	NA
PANK1	133.961605168589	-0.250621875281558	0.210613267868444	-1.18996242647972	0.234061160310272	0.600329692379541
KIF20B	1001.06448323216	0.255649512119248	0.113612362027048	2.25019097885127	0.0244368247099806	0.169851937919617
HTR7	100.117606522535	-0.549350838662093	0.796067366416568	-0.690080842196749	0.490143350074804	0.811478537383356
RPP30	532.506448708996	-0.0669129227254401	0.12728117103858	-0.525709515236613	0.599090051586553	0.863414860550029
ANKRD1	294.076028103348	0.0946833527457757	0.438846387680728	0.215755114782123	0.829178637439181	0.95184884429073
PCGF5	288.91824322021	-0.535638834139819	0.150783134606609	-3.55237895496265	0.000381764619475174	0.00743674925128143
HECTD2	195.892611722182	-0.0213986361839143	0.181175167496858	-0.118110205054925	0.905980337588376	0.974403559465145
PPP1R3C	131.751235658977	0.23356444746455	0.221091088583728	1.05641728466183	0.290777612586781	0.662340710292825
TNKS2	1988.4172500317	0.20602830811723	0.101748436205711	2.02487935736615	0.0428797537493023	0.24366158606128
FGFBP3	73.4176705988901	0.0844207108175494	0.242813622062438	0.347676996457147	0.72808277430686	0.914952659498522
BTAF1	1346.5853811558	-0.00767346462058176	0.106311604416205	-0.0721789936547332	0.942459462198236	0.985787040957821
CPEB3	67.5096246951481	-0.409283373041376	0.244553099287299	-1.67359716247371	0.0942097965675577	0.381721711379297
MARCH5	832.715841266405	-0.118265611546071	0.110560646260513	-1.06968994435328	0.284758894070322	0.656472661196354
IDE	1375.01449389609	-0.0633831404599804	0.1046152281498	-0.605869160551091	0.544601639594092	0.842505245635003
KIF11	2872.18198061933	-0.0634060951689867	0.0874156208211601	-0.725340557824402	0.468243130019497	0.798395889455581
HHEX	189.903027949422	-0.183981656135418	0.185006278834863	-0.994461686890314	0.319998149043223	0.688140749160884
EXOC6	303.770810313743	0.122046809341887	0.140984691304349	0.865674196345334	0.38666885431842	0.740717889155612
CYP26C1	8.50430149653777	-0.924019242206282	0.67930703135062	-1.36023800661848	0.173754618988593	NA
CYP26A1	8.9045833788591	-0.589814428743907	0.758059367256221	-0.778058360888972	0.436534608627177	NA
MYOF	11554.2031173712	-0.363519426924792	0.13854939433627	-2.62375327345353	0.00869667584046703	0.0858967937039508
CEP55	2713.23876011396	0.0544736903595856	0.101793115570134	0.535141203356274	0.592552219996967	0.861635797912071
FFAR4	102.597617028396	-0.480336861445477	0.219937287544115	-2.18397192585697	0.0289643110584298	0.189340774141217
RBP4	26.2389852929836	-0.122850062428357	0.45389186175622	-0.270659319497422	0.786653067600637	NA
PDE6C	9.13144862318353	-0.0992718696336939	0.636451459091519	-0.155977126323814	0.876051051079429	NA
FRA10AC1	398.553345086669	0.332166694020831	0.147900330166128	2.24588203182324	0.0247115650855557	0.171184402613367
LGI1	4.21218857349755	-2.05780563680644	1.06578699021548	-1.93078509655143	0.0535096341560535	NA
SLC35G1	337.304965965252	-0.0850667657815692	0.134809930912303	-0.631012605717507	0.528032282176212	0.834808676606774
PLCE1	1390.67757799014	0.228503086709665	0.0999536898121869	2.28608955946521	0.0222490196615512	0.161180864451126
NOC3L	967.923852650338	-0.0602651192484144	0.108789078039417	-0.553962955974118	0.579604197997758	0.856567717421713
TBC1D12	567.186327503353	-0.0059576831995771	0.115948067963059	-0.0513823412864045	0.959020855796321	0.991096654215012
HELLS	1029.82408594456	-0.22049948785674	0.109899136023721	-2.00638053978101	0.0448156629508847	0.250061525899786
CYP2C18	2.69453176361544	-0.063828060362359	1.21476959460968	-0.0525433470228301	0.95809575708628	NA
CYP2C19	4.64792861927561	-0.460423465658997	0.891042676556538	-0.516724369968808	0.605348581595167	NA
CYP2C9	3.81610141490531	-0.40175177506198	1.03285269380653	-0.388972965332883	0.697296145208391	NA
CYP2C8	3.36247500803233	-0.621500114767697	1.07666347344209	-0.577246400661076	0.563773016007758	NA
C10orf129	5.55975931298602	-1.03185871777865	0.908178565073814	-1.13618484014186	0.25587921380541	NA
PDLIM1	3461.12442601913	-0.115307999779584	0.0875890935186923	-1.31646527150069	0.188017927252256	0.540795267792971
SORBS1	130.601188576713	-0.551445186936162	0.612665778335787	-0.900075059576657	0.3680803075503	0.727222533266222
ALDH18A1	1857.16424958544	0.11818865966835	0.0940945477490275	1.2560627846747	0.209093207635701	0.566079464987156
TCTN3	1077.89321880028	0.240793966090368	0.102149811857478	2.35726294265065	0.0184102057028728	0.141464700681243
ENTPD1	521.504132689162	0.133476835232818	0.137020608850189	0.974136929859614	0.329988555196927	0.697794246044727
C10orf131	8.98442455750306	0.282139676104578	0.639621890314973	0.441103846470361	0.659137818979902	NA
RP11-248J23.6	2.65194032352718	1.09294495055079	1.18557523828252	0.92186890823908	0.356596958688675	NA
CC2D2B	1.34303903881154	-0.801389285343791	1.69758195896941	-0.472076933375465	0.636871876239036	NA
CCNJ	534.272930582299	0.0611774284507103	0.118436394437046	0.516542476166213	0.605475580265169	0.865977063284694
BLNK	8.16690628275611	-0.460561518496216	0.701852652223184	-0.656208275394193	0.51169012505834	NA
DNTT	3.71826031760566	-0.867743916271132	1.06048581040298	-0.818251321949698	0.413213695368557	NA
OPALIN	4.34551473458031	-1.18543980627097	1.03358718886753	-1.14691805300898	0.251415490720981	NA
TLL2	39.7084315635263	-0.616620617655315	0.325519355318624	-1.89426713828355	0.0581895605484589	0.291047741875911
TM9SF3	3679.59675088862	0.138758122967658	0.0904892763708026	1.533420627645	0.125172249483004	0.442662882279149
PIK3AP1	13.5044244374203	-0.662635951922777	0.538033466433141	-1.23158872684199	0.218102754141899	NA
LCOR	520.937982460474	0.20591562854739	0.122179187046368	1.68535765808659	0.0919195876606709	0.376237272192254
C10orf12	288.542946421637	0.372673413660879	0.147423309570774	2.52791376578049	0.0114742530993219	0.102581407792787
ARHGAP19-SLIT1	6.15325567251506	0.0587872022847178	0.81570336798096	0.0720693386742152	0.94254672694769	NA
SLIT1	1.68545041649564	-1.27368157749935	1.50996612364907	-0.843516657460701	0.398939553664246	NA
ARHGAP19	751.005356937367	0.710806981962189	0.129206622196668	5.50132005525425	3.76958211278936e-08	3.11431645616194e-06
FRAT1	74.7160741475879	-0.399631413184094	0.271817703484907	-1.4702184885698	0.141502588888423	0.472770637020774
FRAT2	199.993386453133	0.480050177301495	0.189724839559706	2.5302442127006	0.0113983160316023	0.102137679578566
RRP12	2572.23900035843	0.234675582409848	0.141577230362144	1.65757997814737	0.0974022736674444	0.386919194746596
AL355490.1	2.8203367108113	-0.534698481504084	1.15337101455536	-0.463596253726054	0.642937038897914	NA
PGAM1	12548.428766753	0.0661961576065773	0.0900691591681306	0.734948102302254	0.462371101470086	0.793716616714564
EXOSC1	663.145526138335	-0.211590252230056	0.111770009157759	-1.89308611339026	0.0583464185755433	0.291561101793052
ZDHHC16	649.014860071803	0.697310885858521	0.124937142930877	5.58129367696776	2.38736140776841e-08	2.02995423643024e-06
MMS19	1580.8653453105	0.304952190091379	0.100742248421261	3.02705364303762	0.00246950129858631	0.0329899319119633
UBTD1	588.701654521941	0.0778826415280065	0.161566531903901	0.482046873261665	0.629772648755556	0.877328579927466
ANKRD2	16.4873484655573	0.0515064358526054	0.483523490339528	0.106523130482115	0.915167304344705	NA
HOGA1	7.59023092560042	-1.34421366708438	0.764080958856702	-1.75925554943253	0.0785341129111651	NA
PI4K2A	789.507023969926	0.0352537160912725	0.116854023836808	0.301690219418597	0.762888224866455	0.928695487278051
C10orf62	1.51922686213246	0.298448254697064	1.72922696728005	0.172590562340409	0.862973270733057	NA
MORN4	261.048800515338	0.313722136591765	0.154676337404039	2.02824906418798	0.0425348346515738	0.242648525394801
AVPI1	344.193034270903	0.0547382992941384	0.168435905250052	0.324979992911111	0.74519621390109	0.923704610518695
MARVELD1	922.977361822676	0.182842275704843	0.109722606750366	1.66640477400282	0.0956328205839531	0.384260936286899
ZFYVE27	712.771553892217	0.257297661719119	0.109765884461445	2.34405856593352	0.0190751758557279	0.144948939036774
SFRP5	4.58145980384927	-0.218582135490229	1.03276278858353	-0.211647958182171	0.832381691560325	NA
GOLGA7B	60.4949781224288	-0.602728087629998	0.321309964464897	-1.87584623662005	0.0606763969250389	0.298614004131719
CRTAC1	9.17381479507999	-0.101560451768172	0.641023192129045	-0.158434910023859	0.874114106941128	NA
R3HCC1L	365.329743946347	-0.134157583971998	0.143447971192874	-0.935235143839121	0.349667130747138	0.712235077124219
LOXL4	36.7202262258683	0.0772426916799498	0.325702927767105	0.237156884678613	0.81253508325273	0.947798794438035
PYROXD2	20.0903661294511	-0.674952756999665	0.449688002578266	-1.5009356556765	0.133372204825889	NA
HPS1	1155.84244788057	0.205421309658897	0.108345563850204	1.8959826536406	0.0579623383029354	0.290631634751707
HPSE2	3.86040908947237	-0.152481544569137	1.01724823708308	-0.149896101079882	0.880846587851111	NA
CNNM1	835.097636964732	0.117944188352967	0.106288522925757	1.10966062098118	0.267145297991057	0.639797610258598
GOT1	1773.53101994314	0.139294466757005	0.171449698688555	0.812450927721017	0.416532933688052	0.76035453331492
NKX2-3	2.47056107145247	-2.04495142108773	1.44766681482144	-1.41258430472481	0.157777986592029	NA
SLC25A28	639.490220100184	0.0909896383312772	0.116423974759625	0.78153695163852	0.434486752381566	0.773396613001544
ENTPD7	495.896938424933	-0.117670627971228	0.135764799180219	-0.866724133809002	0.386093178882796	0.740345586963899
CUTC	776.661823567819	-0.357641422070833	0.121703679108123	-2.93862457315772	0.0032967214281666	0.0409856007649015
COX15	1472.94873696718	0.263120281315131	0.102634979255942	2.56365113748389	0.0103577594503223	0.0968359067711115
ABCC2	84.1098243833277	-0.304365425415828	0.2451696146295	-1.24144839839058	0.21444014941359	0.573860165522377
DNMBP	2210.86029481877	-0.175212091935489	0.115663799926672	-1.51483949210185	0.129813056638573	0.451067411926673
CPN1	4.35604629994503	-0.510358590132616	0.983001717664573	-0.519183823345835	0.603632558670047	NA
ERLIN1	2478.01213017816	0.551688471288039	0.104478575350709	5.28039810493353	1.28903495819393e-07	9.10058680484915e-06
CHUK	1017.33862642618	-0.131284831112573	0.111017541692959	-1.18255934251964	0.236983833866911	0.603547153632629
CWF19L1	631.810429478997	0.0837216508073047	0.12212440204845	0.685543997784244	0.493000706698447	0.814373969417216
BLOC1S2	468.316561891173	-0.418692843025216	0.124937078314163	-3.35122966436259	0.000804535485050429	0.0135826577758731
PKD2L1	7.50209742411352	0.0177277905476777	0.737303021038705	0.0240441040411077	0.980817428926342	NA
SCD	16251.8952517796	0.0183488770006765	0.556357800243495	0.0329803536368969	0.973690254644416	0.993998578244922
WNT8B	4.83580199916536	-0.322024657498199	0.926531977108521	-0.347559140379762	0.728171296534741	NA
SEC31B	212.731338995711	-0.351156317783692	0.181947004617048	-1.92999229925652	0.0536077919206609	0.276844744914591
NDUFB8	648.788565899468	-0.0046910373698169	0.110515343798407	-0.0424469327840476	0.966142415089374	0.992727346349778
HIF1AN	2812.2961938464	-0.113563674285079	0.090610904034076	-1.25331134807319	0.210092420132993	0.567307974531579
PAX2	806.109461708373	-0.0658811648465419	0.115150243493098	-0.572132223502337	0.567232399988474	0.850803861481416
FAM178A	1050.13297445799	0.0231069608893625	0.105336819216753	0.21936262231172	0.826367584009798	0.951032996061069
MRPL43	945.55628641112	-0.0306915232470042	0.112523423734382	-0.272756749025458	0.785040208552578	0.937557247224624
SEMA4G	142.668529755611	-0.0891043858443231	0.19394013362622	-0.459442737190506	0.64591626417534	0.882924027385418
C10orf2	1173.91449490691	-0.0494783976118027	0.107216862490317	-0.461479626082803	0.644454535364496	0.882271816013751
LZTS2	1544.1286527797	0.0578311453694152	0.134173422540118	0.431017889195781	0.666455363049264	0.890062223837761
PDZD7	42.8490511377051	-0.621545051467945	0.315816265236969	-1.96805902635058	0.0490612465451584	0.263904160216439
SFXN3	482.687402737829	-0.0585980152759832	0.144137877685221	-0.406541404778791	0.684344840775035	0.898549712600133
KAZALD1	231.891131221277	-0.118479260424977	0.166950046984245	-0.709668925317269	0.477909466528921	0.805551638778093
TLX1NB	2.80437005528709	0.485164385618888	1.14931893502775	0.422132073902683	0.672928618007081	NA
HUG1	1.15335800169932	-0.453447817353726	1.77921370818209	-0.25485854524864	0.798832355265623	NA
TLX1	4.6595461188723	-0.904876773877473	0.946374486064878	-0.956150854869348	0.338996024938139	NA
LBX1	1.34144684237919	-0.0416098019627495	1.59819848953488	-0.0260354406759946	0.979229070453018	NA
BTRC	831.63164437722	0.168066278458415	0.112129889929384	1.49885350430878	0.133911640716825	0.458670009617845
DPCD	333.39486151249	0.559586979961605	0.157467339888434	3.55367011570828	0.000379895411728856	0.00743674925128143
POLL	456.845449883432	0.171301264239353	0.136305481310397	1.25674523571993	0.208845902254017	0.566079464987156
FBXW4	473.888695881447	0.0434162802010878	0.122643967086302	0.354002575361385	0.723336953197082	0.913899367439567
FGF8	3.18511139265743	-1.5557879753476	1.21582169589987	-1.27961853337064	0.200679328517601	NA
NPM3	1013.22393649488	0.290298363998896	0.160374387252521	1.81012921684184	0.070275751108215	0.325402867248375
MGEA5	3564.2332056303	0.240584486170248	0.121184127214124	1.98528051239872	0.0471132709501104	0.257905307000863
KCNIP2	83.1524031935952	0.33129562155606	0.223293311286234	1.48367911088649	0.137894070587201	0.466593644066615
C10orf76	645.974095898815	0.187436067711297	0.117858679892998	1.59034589460418	0.11175685892272	0.415000207073882
HPS6	788.850207456544	-0.0505507288075612	0.133278442974184	-0.37928660989349	0.704475041902358	0.90626625018619
LDB1	1635.73114672872	0.371521524637952	0.10173280289411	3.65193442104074	0.000260272357367524	0.00553268739228885
PPRC1	2050.31955101602	0.232121735303698	0.130428818200359	1.77968135038318	0.0751281242671752	0.3383582292968
NOLC1	4518.91010193787	1.40138909914444	0.102267750885257	13.7031379590696	9.72297305329548e-43	3.77543043659464e-39
ELOVL3	6.10794018709736	-0.271789933829409	0.783138611353461	-0.347052143629705	0.728552145403641	NA
PITX3	8.80363191965078	0.462079390795742	0.666784137059164	0.692996976253413	0.48831144909059	NA
GBF1	3197.24525390035	0.363676335793879	0.104515456385692	3.47964165655852	0.000502084856516474	0.00928378808501652
NFKB2	2673.26161556127	-0.490636266864551	0.13438990673797	-3.65084163516223	0.000261382376843998	0.0055427547071779
PSD	38.3320154355931	-0.601171944004909	0.330060172861322	-1.82140104573446	0.0685459163369541	0.320550533684937
FBXL15	149.130503591625	-0.103401163818206	0.191506232271045	-0.539936286104041	0.589240972583791	0.860051132643601
CUEDC2	990.609887219079	-0.102733118068875	0.112594251955029	-0.912418851629363	0.361548269440944	0.722950776805137
C10orf95	38.8153848787218	0.00898650572374389	0.315406620992255	0.028491810652144	0.977269899532165	0.994686478794208
TMEM180	347.965497819778	-0.212351240581207	0.1467403555467	-1.44712229836207	0.147862673817497	0.484515411336151
ACTR1A	2992.58699948835	0.12668489732809	0.103215356036239	1.22738420127729	0.219678221560807	0.58007850977972
SUFU	430.167923614369	0.1408489674876	0.125675198587021	1.1207379743273	0.262399412921079	0.635222518935504
TRIM8	644.670471514599	0.159921029620916	0.119309480287985	1.34038828460994	0.180119142514146	0.533081273157339
ARL3	966.60378871068	0.0633812768241999	0.126998181912034	0.499072316390336	0.617728439341177	0.871526836010539
SFXN2	226.876460313467	0.0430444613359158	0.15779799628057	0.272782052690843	0.785020756427231	0.937557247224624
WBP1L	2486.8674227895	0.223953447379935	0.115029590955168	1.94692031433215	0.0515442887808844	0.269948861525277
CYP17A1	5.51318991025802	-0.664232397210456	0.815157387052489	-0.81485171791455	0.415157193012663	NA
C10orf32	87.1924169840786	-0.360918477142021	0.238851154540237	-1.51106021587691	0.130773109723304	0.452443111127642
AS3MT	0.660672634126541	0.0341488760453751	2.71073594277196	0.0125976401856593	0.989948803249072	NA
CNNM2	561.052297236705	0.105443887162597	0.130297709325799	0.809253575586218	0.418369303737447	0.761008587846755
NT5C2	1206.42162442789	0.0690905273042026	0.108341566223321	0.637710250208019	0.523662311863015	0.83289763392849
RPEL1	1.80696445733444	0.785697208664778	1.44997544510647	0.541869320143616	0.587908533146235	NA
INA	2.35674228963743	-1.37917035191758	1.35114495438947	-1.02074196216851	0.307376708023332	NA
PCGF6	270.161877034619	0.262990405194705	0.156927279874986	1.67587436298018	0.0937628043342507	0.380439884252764
TAF5	264.784262295502	0.336102448215449	0.173817086963954	1.93365597183866	0.0531554405299226	0.276062294575599
USMG5	1179.76029828105	-0.102434278226	0.118258813624484	-0.866187264073757	0.386387476450829	0.740485282135654
PDCD11	3667.72001550361	0.152293675314967	0.111898113388869	1.36100306522341	0.173512720786444	0.523097744420622
CALHM2	62.291635758485	-0.158966090095103	0.268183121505091	-0.59275203153337	0.553347114321929	0.847253282403831
CALHM1	2.67526648458175	-1.18494209859088	1.19747444650033	-0.989534350443908	0.322401771999452	NA
CALHM3	2.16409960222363	0.64670784178177	1.30708674731049	0.494770406870441	0.620762195916242	NA
